customer_id,customer_name,gender,age,city,state,country,signup_date,last_purchase_date,loyalty_score,total_orders,total_spent,churn_status,preferred_channel
CUST-56041,William Smith,Male,62,Cape Town,KwaZulu-Natal,South Africa,2022-05-04,2024-12-19,0.75,4,18947.04,False,SMS
CUST-59736,Donna Harris,Female,49,Coimbra,Coimbra,Portugal,2020-08-20,2024-12-30,0.77,5,13297.15,False,Email
CUST-56755,William Rodriguez,Male,39,Delhi,Delhi,India,2020-12-26,2024-12-30,0.77,5,12289.11,False,App
CUST-51476,David Rodriguez,Male,62,Birmingham,Wales,UK,2020-09-16,2024-10-25,0.7,5,11420.400000000001,False,Email
CUST-55219,Charles Smith,Male,55,San Antonio,California,USA,2021-09-09,2024-11-30,0.85,12,24876.83,False,SMS
CUST-51840,Michelle Brown,Female,49,Hyderabad,Karnataka,India,2021-05-09,2024-08-24,0.36,2,2293.03,False,App
CUST-52543,John Johnson,Male,41,Nice,Auvergne-Rhône-Alpes,France,2021-01-19,2024-10-01,0.64,8,7294.51,False,Email
CUST-57862,Mark Clark,Male,51,Glasgow,England,UK,2020-02-09,2024-08-29,0.46,5,4169.72,False,App
CUST-58231,Donald Garcia,Male,62,Busan,Gyeonggi,South Korea,2020-09-01,2024-11-28,0.69,7,7389.34,False,App
CUST-50122,John Wilson,Male,38,Guangzhou,Beijing,China,2020-10-12,2024-12-17,0.77,6,17642.84,False,Email
CUST-55132,John Martinez,Male,23,Nagoya,Kanagawa,Japan,2021-01-31,2024-11-04,0.53,5,4011.62,False,Email
CUST-57350,Daniel Wilson,Male,25,Johannesburg,Western Cape,South Africa,2020-05-27,2024-09-03,0.37,4,1249.29,False,SMS
CUST-54322,Joshua Smith,Male,57,Porto,Madeira,Portugal,2020-06-24,2024-12-27,0.71,7,6936.74,False,App
CUST-59265,Elizabeth Davis,Female,50,Mendoza,Santa Fe,Argentina,2020-09-02,2024-09-20,0.44,4,3022.7,False,Email
CUST-54557,Jennifer Martinez,Female,39,Beijing,Jiangsu,China,2021-08-01,2024-12-29,0.8,7,10516.6,False,Website
CUST-55952,John Anderson,Male,61,Cologne,North Rhine-Westphalia,Germany,2020-11-25,2024-07-18,0.5,5,6768.66,False,Email
CUST-52289,Anthony Lopez,Male,41,Busan,Seoul,South Korea,2022-01-01,2024-10-14,0.75,9,34986.55,False,App
CUST-59176,David Garcia,Male,29,Puebla,Jalisco,Mexico,2020-07-02,2024-12-08,0.64,3,7259.0,False,App
CUST-58737,Jessica Harris,Female,55,Tokyo,Osaka,Japan,2020-08-27,2024-12-09,0.78,7,11680.380000000001,False,Website
CUST-56862,Donna Harris,Female,39,Bangalore,Delhi,India,2020-12-28,2024-12-24,0.68,5,7112.71,False,SMS
CUST-51193,Anthony Martinez,Male,54,Chennai,Karnataka,India,2020-02-27,2024-11-17,0.74,6,46504.04,False,App
CUST-57736,Kenneth Wilson,Male,54,Mumbai,Telangana,India,2021-04-30,2024-11-26,0.77,7,17979.12,False,Email
CUST-53244,Jessica Gonzalez,Female,21,Cape Town,KwaZulu-Natal,South Africa,2020-06-19,2024-08-17,0.6,3,24158.82,False,SMS
CUST-58234,William Rodriguez,Male,31,Mendoza,Tucumán,Argentina,2021-09-10,2024-12-08,0.73,4,30820.77,False,Email
CUST-50221,Kenneth Martin,Other,40,Chennai,Telangana,India,2020-09-03,2024-12-20,0.81,8,15078.189999999999,False,Email
CUST-53524,Joshua Clark,Male,56,Sapporo,Hokkaido,Japan,2021-11-07,2024-11-06,0.76,8,10662.65,False,SMS
CUST-57340,Betty Johnson,Female,21,Frankfurt,North Rhine-Westphalia,Germany,2021-05-14,2024-05-22,0.36,2,5952.58,True,SMS
CUST-59702,Michael Thompson,Male,34,Bangalore,Tamil Nadu,India,2021-05-06,2024-05-19,0.26,3,2052.48,True,SMS
CUST-52928,David Hernandez,Male,49,Rio de Janeiro,Paraná,Brazil,2020-09-21,2024-11-21,0.49,5,1967.3,False,Email
CUST-52440,Kenneth Miller,Male,27,Philadelphia,Georgia,USA,2020-08-12,2024-12-12,0.74,4,15051.68,False,Email
CUST-57222,Susan Jackson,Female,32,Tokyo,Aichi,Japan,2021-12-13,2024-08-19,0.66,7,19775.93,False,Email
CUST-59300,Michelle Brown,Female,35,Shenzhen,Shanghai,China,2022-06-08,2024-10-18,0.68,5,9677.87,False,SMS
CUST-56047,Jennifer Thompson,Female,47,Daejeon,Incheon,South Korea,2022-11-25,2024-10-03,0.69,6,12289.59,False,Email
CUST-56262,David Lee,Male,20,Daejeon,Daegu,South Korea,2021-02-20,2024-12-08,0.58,6,3730.2,False,App
CUST-57666,Matthew Clark,Male,28,Hamilton,Wellington,New Zealand,2020-04-02,2024-11-14,0.72,5,19230.370000000003,False,Website
CUST-59397,Susan Moore,Female,45,Houston,Florida,USA,2020-12-15,2024-12-08,0.67,5,7485.570000000001,False,App
CUST-58607,Barbara Miller,Female,55,Lisbon,Madeira,Portugal,2021-11-01,2024-10-24,0.72,6,11459.94,False,Website
CUST-57406,Charles Robinson,Male,34,Barcelona,Valencia,Spain,2022-06-29,2024-09-17,0.73,10,20460.63,False,Email
CUST-51729,Karen Thompson,Female,41,Liverpool,Wales,UK,2020-10-03,2024-09-17,0.61,7,7273.14,False,Website
CUST-53995,Elizabeth Smith,Female,40,Mumbai,Telangana,India,2020-08-24,2024-12-22,0.52,5,1965.9,False,SMS
CUST-51204,Kenneth Garcia,Male,28,Naples,Piedmont,Italy,2021-04-25,2024-11-15,0.78,9,18777.809999999998,False,Website
CUST-53376,Kenneth Clark,Male,41,Brisbane,Queensland,Australia,2020-06-09,2024-12-25,0.68,3,7888.56,False,App
CUST-57638,Anthony Smith,Male,58,Madrid,Madrid,Spain,2020-05-25,2024-11-24,0.79,9,12177.66,False,Email
CUST-59778,James Martinez,Male,35,Daegu,Busan,South Korea,2021-02-14,2024-09-11,0.59,6,7449.98,False,App
CUST-52178,Kenneth Wilson,Male,31,Chicago,Pennsylvania,USA,2020-06-01,2024-10-12,0.7,6,20405.82,False,Website
CUST-57485,Patricia Wilson,Female,28,Brasília,Rio de Janeiro,Brazil,2020-06-07,2024-12-02,0.71,3,11548.880000000001,False,Website
CUST-57976,Susan Clark,Female,37,Ottawa,Quebec,Canada,2021-08-12,2024-11-13,0.65,5,7432.5199999999995,False,Website
CUST-55188,Matthew Thompson,Male,47,Rome,Piedmont,Italy,2020-07-17,2024-12-28,0.51,4,1893.1100000000001,False,SMS
CUST-51816,Linda Rodriguez,Other,59,Munich,Bavaria,Germany,2021-04-13,2024-09-12,0.33,1,1109.56,False,Website
CUST-55205,Ashley Smith,Female,43,Johannesburg,Western Cape,South Africa,2022-02-04,2024-12-25,0.61,6,4118.74,False,Email
CUST-57759,John Jackson,Male,60,Milan,Piedmont,Italy,2021-03-15,2024-12-14,0.79,7,17921.3,False,Email
CUST-50110,Nancy Martinez,Female,57,Singapore,Singapore,Singapore,2020-11-01,2024-11-22,0.67,6,7292.9800000000005,False,App
CUST-54418,Steven Williams,Male,23,Singapore,Singapore,Singapore,2021-01-26,2024-12-07,0.59,5,4582.22,False,App
CUST-57626,Matthew Jackson,Male,43,Port Elizabeth,Eastern Cape,South Africa,2020-09-15,2024-07-25,0.59,4,17069.25,False,SMS
CUST-51879,Michael Miller,Male,51,Lisbon,Lisbon,Portugal,2021-02-26,2024-11-11,0.62,5,6788.860000000001,False,Email
CUST-57637,Joseph Sanchez,Male,35,Nice,Auvergne-Rhône-Alpes,France,2020-10-25,2024-12-03,0.72,6,8687.69,False,App
CUST-53127,Anthony Brown,Male,40,Nagoya,Hokkaido,Japan,2020-12-29,2024-08-04,0.47,5,5127.69,False,Email
CUST-56195,Charles Davis,Male,47,Singapore,Singapore,Singapore,2020-06-13,2024-12-10,0.81,9,10718.779999999999,False,Website
CUST-50891,Susan Anderson,Female,20,Daegu,Busan,South Korea,2021-09-27,2024-10-17,0.69,5,12929.630000000001,False,SMS
CUST-53364,Donald Smith,Male,40,Rome,Lazio,Italy,2021-03-20,2024-12-18,0.76,7,8822.09,False,Website
CUST-55032,Kimberly Ramirez,Female,51,Buenos Aires,Santa Fe,Argentina,2022-01-28,2024-12-18,0.87,12,63762.979999999996,False,App
CUST-54323,Michael Johnson,Male,47,Daegu,Daegu,South Korea,2020-04-22,2024-12-17,0.82,9,11109.13,False,App
CUST-50161,Karen Davis,Other,38,San Antonio,Ohio,USA,2021-10-05,2024-11-16,0.62,5,6630.58,False,Website
CUST-56287,Joshua Gonzalez,Male,38,Sapporo,Tokyo,Japan,2020-09-04,2024-11-17,0.77,8,23961.58,False,Website
CUST-56487,Steven Johnson,Male,39,Vancouver,Saskatchewan,Canada,2022-01-27,2024-12-27,0.91,14,23109.0,False,Email
CUST-52689,Joshua Garcia,Male,31,Palermo,Lombardy,Italy,2021-04-21,2024-12-05,0.73,4,17523.42,False,Website
CUST-58742,Anthony Martin,Male,35,Liverpool,England,UK,2020-08-09,2024-12-20,0.78,6,18645.899999999998,False,SMS
CUST-59590,Jessica Lewis,Female,56,London,Northern Ireland,UK,2020-08-15,2024-12-24,0.78,6,24541.24,False,Website
CUST-55305,Patricia Moore,Female,21,Porto,Madeira,Portugal,2021-04-07,2024-12-21,0.78,6,12619.05,False,Email
CUST-55670,Jennifer Jackson,Female,40,Mendoza,Buenos Aires,Argentina,2021-02-25,2024-10-28,0.44,3,2135.19,False,Email
CUST-54171,Ashley Lee,Female,36,Durban,Western Cape,South Africa,2020-09-01,2024-09-29,0.67,5,12283.89,False,SMS
CUST-59454,Patricia Gonzalez,Female,61,Delhi,Maharashtra,India,2020-08-06,2024-08-11,0.6,6,8826.039999999999,False,Website
CUST-50246,Lisa Johnson,Female,34,Hamilton,Waikato,New Zealand,2021-01-01,2024-12-22,0.66,5,6340.81,False,SMS
CUST-53729,Daniel Rodriguez,Male,48,Johannesburg,Western Cape,South Africa,2020-11-30,2024-11-10,0.76,8,14110.21,False,Website
CUST-52741,Matthew Lewis,Male,55,Chengdu,Shanghai,China,2021-12-29,2024-11-29,0.77,7,10766.35,False,SMS
CUST-52637,Sandra Williams,Female,45,Houston,Pennsylvania,USA,2021-03-25,2024-12-19,0.59,4,4715.27,False,Website
CUST-55380,William Williams,Male,64,Toulouse,Provence-Alpes-Côte d'Azur,France,2020-03-09,2024-11-12,0.8,10,69036.31,False,App
CUST-53198,Steven Anderson,Male,63,Wellington,Wellington,New Zealand,2020-05-17,2024-12-23,0.81,8,17331.06,False,App
CUST-51166,Karen Garcia,Female,65,Calgary,Ontario,Canada,2020-10-02,2024-06-20,0.34,3,3468.7200000000003,True,Email
CUST-59059,Kimberly Perez,Female,44,Singapore,Singapore,Singapore,2020-08-12,2024-10-21,0.73,7,20563.5,False,Email
CUST-53128,Betty Johnson,Female,54,Mendoza,Tucumán,Argentina,2020-12-21,2024-10-27,0.72,6,14305.6,False,SMS
CUST-52810,Robert Taylor,Male,58,Hamilton,Waikato,New Zealand,2021-02-28,2024-12-22,0.75,4,16580.17,False,Website
CUST-50679,Thomas Clark,Male,22,Barcelona,Aragon,Spain,2020-03-16,2024-08-09,0.3,2,816.94,False,App
CUST-57444,Mark Anderson,Male,50,Coimbra,Porto,Portugal,2021-04-20,2024-12-04,0.76,6,11900.57,False,App
CUST-57004,Mary Rodriguez,Female,26,Melbourne,South Australia,Australia,2020-04-14,2024-12-30,0.85,10,19649.22,False,Email
CUST-56226,Elizabeth Johnson,Female,47,Johannesburg,Gauteng,South Africa,2021-10-30,2024-11-28,0.8,9,25234.660000000003,False,Website
CUST-54761,Charles Moore,Male,59,Singapore,Singapore,Singapore,2022-03-26,2024-12-15,0.94,17,23631.3,False,App
CUST-54762,Karen White,Female,65,Munich,North Rhine-Westphalia,Germany,2020-12-08,2024-09-26,0.68,6,10570.6,False,App
CUST-50723,Jessica Williams,Female,28,Tijuana,Baja California,Mexico,2021-12-09,2024-12-27,0.68,5,7130.04,False,Email
CUST-56147,Andrew Martinez,Male,37,Auckland,Waikato,New Zealand,2021-01-21,2024-10-22,0.71,6,20097.38,False,Website
CUST-54932,Joseph Rodriguez,Male,50,Turin,Campania,Italy,2020-10-09,2024-10-28,0.72,6,13463.75,False,App
CUST-54201,Ashley Jackson,Female,35,Córdoba,Santa Fe,Argentina,2021-06-30,2024-12-25,0.78,6,31469.16,False,App
CUST-53750,Michael Jackson,Male,21,Nice,Île-de-France,France,2021-01-12,2024-12-13,0.79,7,30545.58,False,App
CUST-56524,Charles Taylor,Male,65,Braga,Madeira,Portugal,2020-06-27,2024-11-22,0.72,4,18289.79,False,Email
CUST-50796,Sandra Smith,Female,33,Los Angeles,Texas,USA,2022-05-14,2024-11-14,0.78,9,20653.440000000002,False,App
CUST-59723,Donna Martin,Other,49,Sapporo,Kanagawa,Japan,2020-12-13,2024-12-30,0.79,6,23940.59,False,Email
CUST-57033,James Garcia,Male,39,Wellington,Auckland,New Zealand,2020-01-17,2024-12-08,0.61,7,4505.7,False,Website
CUST-52317,Matthew Clark,Male,27,Buenos Aires,Mendoza,Argentina,2020-05-19,2024-09-25,0.68,6,20146.579999999998,False,App
CUST-58401,Elizabeth Lewis,Female,42,Birmingham,Wales,UK,2021-01-13,2024-08-03,0.36,5,1551.1000000000001,False,Website
CUST-58552,Sarah Ramirez,Female,61,Fortaleza,Rio de Janeiro,Brazil,2020-08-05,2024-08-29,0.67,7,23377.09,False,Email
CUST-58907,Barbara Perez,Female,25,Coimbra,Madeira,Portugal,2020-03-11,2024-12-30,0.76,5,9537.52,False,SMS
CUST-53470,Lisa Smith,Female,47,Edmonton,Saskatchewan,Canada,2021-08-30,2024-10-11,0.7,6,12508.720000000001,False,App
CUST-58129,Joshua Perez,Male,45,Stuttgart,Hesse,Germany,2021-12-17,2024-09-25,0.55,3,6886.6900000000005,False,Email
CUST-55943,Elizabeth Wilson,Female,26,Wellington,Auckland,New Zealand,2021-05-04,2024-09-14,0.7,8,17856.39,False,Website
CUST-56745,David Martin,Male,27,Berlin,Lower Saxony,Germany,2021-02-11,2024-11-19,0.74,6,10323.900000000001,False,Email
CUST-55768,Michael Sanchez,Other,29,Pretoria,KwaZulu-Natal,South Africa,2021-02-23,2024-11-17,0.79,9,16819.29,False,Website
CUST-51909,Margaret Thomas,Female,50,Phoenix,California,USA,2021-11-08,2024-12-14,0.54,5,2919.6,False,App
CUST-52035,John Anderson,Male,43,Cape Town,Western Cape,South Africa,2021-03-27,2024-12-25,0.8,7,18845.19,False,Email
CUST-53068,Linda Rodriguez,Female,56,Mendoza,Buenos Aires,Argentina,2021-03-27,2024-06-23,0.54,3,10662.32,True,Website
CUST-52025,Jessica Perez,Female,31,Fortaleza,Minas Gerais,Brazil,2020-04-13,2024-09-05,0.48,4,4880.54,False,SMS
CUST-54309,Matthew Ramirez,Male,46,Port Elizabeth,KwaZulu-Natal,South Africa,2020-12-19,2024-12-27,0.79,6,18263.52,False,Website
CUST-52865,Linda Hernandez,Female,56,Liverpool,England,UK,2021-06-09,2024-10-04,0.46,5,2621.42,False,Website
CUST-57681,Kimberly Miller,Female,37,Hamilton,Wellington,New Zealand,2021-01-06,2024-12-06,0.76,6,16924.32,False,App
CUST-53387,Mark Jones,Male,50,Leeds,Scotland,UK,2020-08-19,2024-12-18,0.75,4,44923.97,False,SMS
CUST-52053,Anthony Lopez,Male,32,Buenos Aires,Buenos Aires,Argentina,2021-04-21,2024-11-25,0.6,6,5117.16,False,Email
CUST-50666,John Thomas,Male,43,Mexico City,Nuevo León,Mexico,2020-03-06,2024-11-24,0.73,5,13314.73,False,App
CUST-55898,Jennifer Martin,Female,45,Lyon,Provence-Alpes-Côte d'Azur,France,2020-09-22,2024-11-05,0.47,3,2834.92,False,App
CUST-51236,Thomas Williams,Male,62,Berlin,Baden-Württemberg,Germany,2021-05-26,2024-08-21,0.63,5,15188.77,False,App
CUST-55045,Joseph Anderson,Male,54,San Diego,Texas,USA,2020-12-30,2024-12-24,0.81,8,31687.170000000002,False,Email
CUST-57545,Sarah Martinez,Female,44,Singapore,Singapore,Singapore,2020-07-25,2024-07-28,0.5,4,6937.24,False,Website
CUST-50566,Thomas Perez,Male,53,Buenos Aires,Tucumán,Argentina,2022-07-01,2024-10-22,0.71,8,8833.41,False,Website
CUST-58688,John Thompson,Male,23,Seville,Madrid,Spain,2021-03-23,2024-10-14,0.73,8,11795.31,False,Website
CUST-59271,Patricia Jackson,Female,45,Brisbane,Western Australia,Australia,2020-04-06,2024-09-11,0.41,4,2254.66,False,Email
CUST-54341,Robert Jones,Male,33,Toronto,Saskatchewan,Canada,2020-10-16,2024-11-19,0.71,4,16820.48,False,App
CUST-51326,Emily White,Female,42,Philadelphia,Georgia,USA,2021-10-12,2024-12-27,0.77,7,8937.01,False,Email
CUST-59940,Karen Rodriguez,Female,37,Hamilton,Auckland,New Zealand,2020-08-04,2024-10-13,0.66,3,13501.939999999999,False,Email
CUST-55745,Karen Jackson,Female,67,Singapore,Singapore,Singapore,2021-03-08,2024-05-23,0.5,3,10327.76,True,App
CUST-58278,Linda Harris,Female,44,Lyon,Provence-Alpes-Côte d'Azur,France,2022-04-04,2024-12-03,0.72,6,8811.15,False,Email
CUST-59888,Steven Ramirez,Male,40,Singapore,Singapore,Singapore,2022-01-30,2024-11-28,0.75,6,11560.82,False,App
CUST-58652,Andrew Thomas,Male,52,Mexico City,Nuevo León,Mexico,2020-10-18,2024-10-13,0.73,8,26963.670000000002,False,Website
CUST-58760,Mark Lewis,Male,37,Philadelphia,Illinois,USA,2020-10-07,2024-11-15,0.42,2,1367.16,False,Website
CUST-59107,Betty Taylor,Female,34,Singapore,Singapore,Singapore,2020-06-07,2024-12-27,0.48,2,1871.09,False,Email
CUST-58446,Matthew Anderson,Male,30,Guadalajara,Puebla,Mexico,2021-01-02,2024-06-21,0.53,3,23182.2,True,App
CUST-53336,Betty Lopez,Female,61,Rome,Lombardy,Italy,2020-05-29,2024-10-28,0.5,4,3772.16,False,Email
CUST-53332,Sandra Davis,Female,51,Shanghai,Jiangsu,China,2020-10-21,2024-12-27,0.85,10,21914.19,False,Email
CUST-57887,Margaret Harris,Female,49,Chennai,Delhi,India,2021-05-18,2024-12-25,0.8,7,13770.800000000001,False,Email
CUST-53220,Nancy Jackson,Female,27,Daejeon,Incheon,South Korea,2020-02-12,2024-04-05,0.44,5,8670.0,True,Email
CUST-51231,James Taylor,Male,49,Edmonton,Quebec,Canada,2021-11-09,2024-11-01,0.71,5,23988.04,False,SMS
CUST-53433,Jessica Miller,Female,53,Guangzhou,Shanghai,China,2020-06-25,2024-12-10,0.61,5,5174.0199999999995,False,Email
CUST-52359,Mary Anderson,Female,59,Dunedin,Waikato,New Zealand,2021-04-20,2024-12-02,0.75,6,9725.119999999999,False,Website
CUST-58370,Jessica Lopez,Female,52,Vancouver,Saskatchewan,Canada,2021-05-09,2024-11-09,0.65,4,8131.389999999999,False,App
CUST-51385,Barbara Gonzalez,Female,33,Beijing,Jiangsu,China,2022-03-11,2024-09-12,0.65,5,11777.54,False,App
CUST-56582,Robert Thompson,Male,51,Nice,Provence-Alpes-Côte d'Azur,France,2021-07-23,2024-12-19,0.75,4,18011.46,False,Email
CUST-57459,Steven Lopez,Male,58,Madrid,Catalonia,Spain,2021-03-24,2024-08-15,0.67,8,13390.47,False,Website
CUST-59891,Joshua Thomas,Male,56,Buenos Aires,Mendoza,Argentina,2020-10-07,2024-06-15,0.33,3,3459.79,True,Email
CUST-55274,Anthony Lopez,Male,38,Buenos Aires,Tucumán,Argentina,2020-03-17,2024-10-21,0.74,8,13766.740000000002,False,App
CUST-51627,Lisa Williams,Female,55,Braga,Porto,Portugal,2020-11-09,2024-09-05,0.64,6,9123.56,False,Website
CUST-58426,John Clark,Male,50,Edmonton,British Columbia,Canada,2022-02-20,2024-11-28,0.56,3,4903.2300000000005,False,SMS
CUST-50834,Donna Lee,Female,55,Valencia,Catalonia,Spain,2021-02-24,2024-12-11,0.77,6,26225.97,False,Email
CUST-51425,Sandra Hernandez,Female,23,Tokyo,Tokyo,Japan,2021-02-05,2024-10-21,0.47,5,2370.4,False,SMS
CUST-58575,Andrew Harris,Male,46,Chengdu,Sichuan,China,2020-02-07,2024-10-11,0.38,2,1436.09,False,Email
CUST-57702,Patricia Lewis,Female,52,Munich,Hesse,Germany,2021-04-03,2024-11-24,0.72,10,6913.99,False,SMS
CUST-57967,Patricia Wilson,Female,37,Berlin,North Rhine-Westphalia,Germany,2021-06-27,2024-12-18,0.81,10,9100.460000000001,False,SMS
CUST-58162,Daniel Anderson,Male,46,Chennai,Maharashtra,India,2020-04-03,2024-10-31,0.62,7,6126.08,False,Website
CUST-58201,James Gonzalez,Male,46,Rome,Sicily,Italy,2020-09-29,2024-08-17,0.61,4,34869.24,False,Website
CUST-58211,Robert Garcia,Male,40,Chennai,Karnataka,India,2020-09-04,2024-11-05,0.4,2,1147.02,False,Email
CUST-52567,Donald Martin,Male,57,Busan,Daegu,South Korea,2021-12-19,2024-11-29,0.74,5,11809.49,False,Website
CUST-51641,Sandra Wilson,Female,39,Milan,Piedmont,Italy,2021-01-20,2024-07-06,0.37,4,3341.48,False,App
CUST-51760,Paul Wilson,Male,25,Glasgow,Scotland,UK,2021-02-25,2024-11-15,0.74,6,17967.54,False,Email
CUST-58194,Thomas Sanchez,Other,54,Dunedin,Auckland,New Zealand,2020-04-15,2024-09-29,0.69,6,11070.02,False,App
CUST-54314,Daniel Garcia,Male,55,Sapporo,Hokkaido,Japan,2020-12-05,2024-08-18,0.56,6,7313.0599999999995,False,Email
CUST-50771,Margaret Martinez,Female,63,Nice,Île-de-France,France,2021-03-10,2024-12-20,0.54,6,1956.11,False,App
CUST-51793,Anthony Harris,Male,29,Zaragoza,Andalusia,Spain,2021-09-25,2024-12-06,0.78,7,22836.49,False,Email
CUST-56658,Daniel Jackson,Male,32,San Antonio,Ohio,USA,2020-01-31,2024-10-12,0.44,5,1730.87,False,Website
CUST-56952,Jennifer White,Female,46,Madrid,Andalusia,Spain,2020-09-22,2024-09-08,0.41,4,2386.7,False,App
CUST-51068,Betty Williams,Female,41,Milan,Campania,Italy,2021-12-21,2024-12-01,0.8,9,31176.999999999996,False,Website
CUST-56946,Ashley Williams,Female,40,Durban,KwaZulu-Natal,South Africa,2021-07-21,2024-11-20,0.65,4,7885.79,False,Email
CUST-52401,Steven Robinson,Male,61,Mexico City,Baja California,Mexico,2020-06-15,2024-11-10,0.7,4,14058.29,False,SMS
CUST-57286,Linda Clark,Female,21,Hamburg,Bavaria,Germany,2020-04-25,2024-08-08,0.58,4,9381.19,False,Email
CUST-56947,Linda Perez,Female,28,Braga,Madeira,Portugal,2021-04-30,2024-09-21,0.42,3,2859.16,False,App
CUST-52099,Lisa Sanchez,Female,27,Toulouse,Auvergne-Rhône-Alpes,France,2021-03-30,2024-12-01,0.74,5,14639.23,False,Email
CUST-54248,Barbara Williams,Female,34,Zaragoza,Aragon,Spain,2020-09-13,2024-12-11,0.77,6,13174.84,False,SMS
CUST-54257,David Taylor,Male,60,Adelaide,Victoria,Australia,2022-07-15,2024-09-22,0.67,5,17122.52,False,Email
CUST-54714,Michael Martinez,Male,28,Guadalajara,Mexico City,Mexico,2020-08-30,2024-12-05,0.74,7,8720.48,False,Email
CUST-54237,Kimberly Brown,Female,53,Perth,Western Australia,Australia,2020-05-02,2024-10-31,0.69,4,16877.2,False,App
CUST-51086,Steven Sanchez,Male,44,Liverpool,Wales,UK,2020-09-10,2024-07-29,0.38,2,3853.15,False,Website
CUST-53474,Joseph Lewis,Male,61,Montreal,British Columbia,Canada,2020-09-27,2024-12-26,0.83,9,10755.57,False,App
CUST-54895,Sandra Moore,Female,36,Seoul,Busan,South Korea,2020-09-19,2024-12-23,0.83,9,10553.09,False,Email
CUST-57468,John Lee,Male,49,Pretoria,Eastern Cape,South Africa,2020-03-07,2024-08-18,0.7,10,35044.87,False,Email
CUST-50478,Thomas Davis,Male,46,Vancouver,Saskatchewan,Canada,2021-05-19,2024-11-09,0.7,4,32228.62,False,SMS
CUST-52668,Joseph Rodriguez,Male,37,Bangalore,Tamil Nadu,India,2021-03-25,2024-10-09,0.48,6,2738.62,False,Email
CUST-58425,Kenneth Williams,Male,32,Bangalore,Telangana,India,2022-07-14,2024-12-21,0.72,2,27820.789999999997,False,SMS
CUST-55154,Jessica Moore,Female,43,Sapporo,Hokkaido,Japan,2020-02-23,2024-10-03,0.74,9,27270.03,False,Website
CUST-52071,Susan Lopez,Female,45,Hyderabad,Tamil Nadu,India,2020-12-14,2024-09-27,0.76,11,18740.08,False,SMS
CUST-59846,Steven Lopez,Other,30,Vancouver,Ontario,Canada,2021-02-21,2024-10-29,0.57,6,4885.35,False,Website
CUST-50324,David Taylor,Male,41,Frankfurt,Bavaria,Germany,2020-08-03,2024-12-15,0.58,2,5700.09,False,Email
CUST-52530,Thomas Thomas,Male,41,Chengdu,Beijing,China,2021-07-08,2024-07-01,0.57,5,32110.5,True,SMS
CUST-56272,Joseph Jackson,Male,53,Delhi,Delhi,India,2020-05-17,2024-10-21,0.7,5,12132.439999999999,False,Website
CUST-55207,Mark Thomas,Male,27,Paris,Nouvelle-Aquitaine,France,2020-09-29,2024-11-14,0.72,5,12336.93,False,Email
CUST-53799,Nancy Lewis,Female,44,Marseille,Auvergne-Rhône-Alpes,France,2022-02-24,2024-11-20,0.59,4,5915.74,False,Website
CUST-55486,Paul Davis,Male,50,Palermo,Campania,Italy,2020-05-18,2024-10-19,0.73,7,11015.34,False,App
CUST-53183,Michelle Ramirez,Female,35,Tokyo,Aichi,Japan,2021-01-31,2024-10-04,0.71,7,16489.84,False,Email
CUST-58413,Thomas Martinez,Male,41,Singapore,Singapore,Singapore,2020-12-01,2024-11-03,0.67,5,8636.39,False,Website
CUST-57249,Jennifer Gonzalez,Female,45,Valencia,Andalusia,Spain,2021-03-10,2024-12-29,0.8,7,10958.29,False,App
CUST-57795,Robert Lee,Male,37,Coimbra,Porto,Portugal,2020-10-09,2024-09-01,0.66,6,16645.579999999998,False,App
CUST-53620,Daniel Thomas,Male,41,Rome,Sicily,Italy,2020-09-21,2024-11-09,0.75,7,14711.15,False,Website
CUST-56510,Donna Anderson,Female,61,Delhi,Karnataka,India,2021-04-20,2024-11-26,0.8,9,35212.58,False,Email
CUST-54568,Paul White,Male,57,Lyon,Île-de-France,France,2021-03-10,2024-09-01,0.55,4,7462.219999999999,False,App
CUST-58018,John White,Male,37,Seville,Andalusia,Spain,2022-04-17,2024-08-27,0.65,6,14611.03,False,Website
CUST-52674,Andrew Thompson,Male,42,Ottawa,Manitoba,Canada,2021-10-30,2024-03-25,0.47,5,10267.380000000001,True,Email
CUST-53984,Daniel Williams,Male,50,Marseille,Provence-Alpes-Côte d'Azur,France,2020-10-08,2024-11-19,0.59,5,5488.08,False,Website
CUST-53971,Richard Miller,Male,56,Singapore,Singapore,Singapore,2020-09-04,2024-09-06,0.66,6,31175.62,False,App
CUST-50960,Sandra Brown,Female,33,Dunedin,Waikato,New Zealand,2021-11-27,2024-12-24,0.76,9,7690.3099999999995,False,Email
CUST-54294,Jennifer Martin,Other,44,Delhi,Delhi,India,2020-06-03,2024-11-24,0.47,5,1254.93,False,App
CUST-50863,Matthew Thompson,Male,42,Glasgow,England,UK,2021-02-04,2024-11-21,0.76,7,25659.43,False,Website
CUST-53659,Matthew Wilson,Male,48,San Antonio,New York,USA,2021-12-27,2024-11-20,0.72,4,23832.59,False,App
CUST-56796,Charles Gonzalez,Male,50,New York,New York,USA,2021-12-11,2024-12-27,0.85,10,25051.0,False,SMS
CUST-51155,Joshua Jones,Male,69,Christchurch,Wellington,New Zealand,2020-06-16,2024-12-27,0.6,7,3411.06,False,SMS
